Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,7415,0-7415,HospAdmTime,-5.42999983,0-9061,0-9062,0-9062,37.9405518,550.011475,
0,7416,0-7416,Leaf,,,,,-0.169230774,5.5,
0,7417,0-7417,Leaf,,,,,-0.178947374,8.5,
0,7418,0-7418,Leaf,,,,,0.13902244,2.27989459,
0,7419,0-7419,HospAdmTime,-30.6000004,0-9063,0-9064,0-9064,0.90594101,14.4293671,
0,7420,0-7420,Leaf,,,,,-0.13333334,2.0,
0,7421,0-7421,Leaf,,,,,0.173648447,14.1793671,
0,7422,0-7422,Leaf,,,,,-0.100000001,1.0,
0,7423,0-7423,Leaf,,,,,0.13902244,2.27989459,
0,7424,0-7424,Leaf,,,,,-0.142857149,2.5,
0,7425,0-7425,ICULOS,98.0,0-9065,0-9066,0-9066,2.44168472,22.0190506,
0,7426,0-7426,Leaf,,,,,-0.120000005,1.5,
0,7427,0-7427,HospAdmTime,-31.5900002,0-9067,0-9068,0-9068,25.2076187,39.6685257,
0,7428,0-7428,DBP,40.0,0-9069,0-9070,0-9070,0.953155518,87.0762024,
0,7429,0-7429,ICULOS,83.0,0-9071,0-9072,0-9072,22.4601898,140.744736,
0,7430,0-7430,pH,7.38395548,0-9073,0-9074,0-9074,45.6496429,53.1984177,
0,7431,0-7431,Leaf,,,,,-0.166666672,5.0,
0,7432,0-7432,FiO2,0.527568042,0-9075,0-9076,0-9076,22.3631496,15.1195784,
0,7433,0-7433,Leaf,,,,,-0.188235298,16.0,
0,7434,0-7434,SOFA,5.0,0-9077,0-9078,0-9078,36.8935661,24.1494732,
0,7435,0-7435,Leaf,,,,,-0.111111119,1.25,
0,7436,0-7436,ICULOS,78.0,0-9079,0-9080,0-9080,4.04322433,21.2391567,
0,7437,0-7437,Leaf,,,,,-0.120000005,1.5,
0,7438,0-7438,ICULOS,77.0,0-9081,0-9082,0-9082,0.878952026,51.1277847,
0,7439,0-7439,SBP,96.0,0-9083,0-9084,0-9084,28.4754066,13.5597897,
0,7440,0-7440,Leaf,,,,,0.164027423,4.55978918,
0,7441,0-7441,SBP,91.0,0-9085,0-9086,0-9086,16.9515095,6.02989483,
0,7442,0-7442,Leaf,,,,,0.174488768,6.83968353,
0,7443,0-7443,Leaf,,,,,0.0759272799,3.02989459,
0,7444,0-7444,ICULOS,117.0,0-9087,0-9088,0-9088,0.216003418,99.7256775,
0,7445,0-7445,Leaf,,,,,-0.13333334,2.0,
0,7446,0-7446,Leaf,,,,,0.13902244,2.27989459,
0,7447,0-7447,HospAdmTime,-0.129999995,0-9089,0-9090,0-9090,15.7989883,26.5788403,
0,7448,0-7448,ICULOS,134.0,0-9091,0-9092,0-9092,24.2975311,14.0896835,
0,7449,0-7449,SOFA,6.0,0-9093,0-9094,0-9094,7.37164307,128.774628,
0,7450,0-7450,HCO3,24.6209736,0-9095,0-9096,0-9096,17.5134125,6.27989483,
0,7451,0-7451,Leaf,,,,,0.178200707,35.6984177,
0,7452,0-7452,Leaf,,,,,-0.120000005,1.5,
0,7453,0-7453,Leaf,,,,,-0.142857149,2.5,
0,7454,0-7454,Chloride,104.90889,0-9097,0-9098,0-9098,9.74197578,13.3994732,
0,7455,0-7455,Leaf,,,,,-0.165217385,4.75,
0,7456,0-7456,Bilirubin_direct,3.34571433,0-9099,0-9100,0-9100,39.2960205,188.473038,
0,7457,0-7457,Creatinine,1.84430337,0-9101,0-9102,0-9102,12.0419922,238.339981,
0,7458,0-7458,Leaf,,,,,-0.13333334,2.0,
0,7459,0-7459,Leaf,,,,,-0.100000001,1.0,
0,7460,0-7460,Leaf,,,,,0.13902244,2.27989459,
0,7461,0-7461,PTT,27.7000008,0-9103,0-9104,0-9104,26.6168518,26.0298939,
0,7462,0-7462,MAP,86.5,0-9105,0-9106,0-9106,15.2577438,8.33968353,
0,7463,0-7463,HospAdmTime,-172.270004,0-9107,0-9108,0-9108,90.5949097,553.734192,
0,7464,0-7464,HospAdmTime,-161.779999,0-9109,0-9110,0-9110,37.3625183,83.9566269,
0,7465,0-7465,FiO2,0.522037029,0-9111,0-9112,0-9112,27.3563805,17.7798939,
0,7466,0-7466,SBP,151.0,0-9113,0-9114,0-9114,15.3806372,9.08968353,
0,7467,0-7467,SBP,175.0,0-9115,0-9116,0-9116,31.9833984,195.883362,
0,7468,0-7468,DBP,87.0,0-9117,0-9118,0-9118,20.2885628,10.0298948,
0,7469,0-7469,Potassium,4.23496485,0-9119,0-9120,0-9120,17.1372681,313.187866,
0,7470,0-7470,Hgb,10.0837564,0-9121,0-9122,0-9122,121.362801,67.0680008,
0,7471,0-7471,BUN,30.0067196,0-9123,0-9124,0-9124,3.07421875,17.7092628,
0,7472,0-7472,Creatinine,1.35738134,0-9125,0-9126,0-9126,27.5658016,33.8994713,
0,7473,0-7473,Phosphate,3.12417221,0-9127,0-9128,0-9128,30.4114914,47.9293671,
0,7474,0-7474,O2Sat,98.5522385,0-9129,0-9130,0-9130,35.1208801,37.1386299,
0,7475,0-7475,ICULOS,176.0,0-9131,0-9132,0-9132,51.478447,114.486519,
0,7476,0-7476,SBP,124.0,0-9133,0-9134,0-9134,1.75320435,58.1875763,
0,7477,0-7477,Leaf,,,,,0.186375439,13.6793671,
0,7478,0-7478,Leaf,,,,,-0.188732401,16.75,
0,7479,0-7479,Creatinine,1.23141205,0-9135,0-9136,0-9136,26.6605988,70.4973679,
0,7480,0-7480,HospAdmTime,-97.8700027,0-9137,0-9138,0-9138,103.974785,286.823578,
0,7481,0-7481,pH,7.3705678,0-9139,0-9140,0-9140,32.2574997,39.1984177,
0,7482,0-7482,ICULOS,104.0,0-9141,0-9142,0-9142,55.8681908,74.4185257,
0,7483,0-7483,HospAdmTime,-316.809998,0-9143,0-9144,0-9144,14.7841187,215.891571,
0,7484,0-7484,SBP,94.25,0-9145,0-9146,0-9146,18.5322456,6.77989483,
0,7485,0-7485,Leaf,,,,,-0.194285721,34.0,
0,7486,0-7486,Calcium,7.16811514,0-9147,0-9148,0-9148,52.7996254,124.52726,
0,7487,0-7487,SBP,94.25,0-9149,0-9150,0-9150,75.294281,228.731247,
0,7488,0-7488,Leaf,,,,,-0.185454547,12.75,
0,7489,0-7489,ICULOS,72.0,0-9151,0-9152,0-9152,77.2031174,170.396835,
0,7490,0-7490,FiO2,0.959999979,0-9153,0-9154,0-9154,54.1756592,135.429367,
0,7491,0-7491,Magnesium,1.94261742,0-9155,0-9156,0-9156,81.1201706,566.679688,
0,7492,0-7492,Bilirubin_total,2.53855944,0-9157,0-9158,0-9158,144.999969,877.027893,
0,7493,0-7493,ICULOS,85.0,0-9159,0-9160,0-9160,17.2401123,13.3097897,
0,7494,0-7494,PaCO2,42.0237846,0-9161,0-9162,0-9162,15.8930359,83.6468353,
0,7495,0-7495,SBP,140.0,0-9163,0-9164,0-9164,52.6988335,19.1793671,
0,7496,0-7496,Magnesium,2.08682394,0-9165,0-9166,0-9166,2.16162109,111.595253,
0,7497,0-7497,Leaf,,,,,0.164027423,4.55978918,
0,7498,0-7498,Leaf,,,,,-0.152941182,3.25,
0,7499,0-7499,Leaf,,,,,0.120758049,5.30978918,
0,7500,0-7500,Leaf,,,,,-0.111111119,1.25,
0,7501,0-7501,Leaf,,,,,-0.184905663,12.25,
0,7502,0-7502,HR,95.0,0-9167,0-9168,0-9168,1.07111359,31.1386299,
0,7503,0-7503,HR,118.5,0-9169,0-9170,0-9170,17.2692566,176.592621,
0,7504,0-7504,Leaf,,,,,-0.13333334,2.0,
0,7505,0-7505,DBP,56.1085205,0-9171,0-9172,0-9172,15.3890686,6.80978918,
0,7506,0-7506,Leaf,,,,,-0.195294127,41.5,
0,7507,0-7507,Bilirubin_total,1.52923071,0-9173,0-9174,0-9174,92.3994217,498.70694,
0,7508,0-7508,SBP,94.25,0-9175,0-9176,0-9176,32.4757843,98.0164185,
0,7509,0-7509,DBP,76.5440674,0-9177,0-9178,0-9178,113.12558,519.60376,
0,7510,0-7510,HCO3,24.8155098,0-9179,0-9180,0-9180,79.6792603,384.345551,
0,7511,0-7511,ICULOS,91.0,0-9181,0-9182,0-9182,41.4820938,82.0272598,
0,7512,0-7512,ICULOS,182.0,0-9183,0-9184,0-9184,153.830505,131.187576,
0,7513,0-7513,AST,274.8125,0-9185,0-9186,0-9186,12.569252,4.52989483,
0,7514,0-7514,ICULOS,82.0,0-9187,0-9188,0-9188,7.0438385,86.2066269,
0,7515,0-7515,Leaf,,,,,-0.13333334,2.0,
0,7516,0-7516,SBP,94.25,0-9189,0-9190,0-9190,11.5641499,19.4592628,
0,7517,0-7517,Leaf,,,,,-0.196347043,53.75,
0,7518,0-7518,HospAdmTime,-30.6000004,0-9191,0-9192,0-9192,38.9958229,32.8695793,
0,7519,0-7519,PaCO2,40.7496948,0-9193,0-9194,0-9194,40.8364639,78.5870514,
0,7520,0-7520,MAP,75.5,0-9195,0-9196,0-9196,31.9751968,42.8097878,
0,7521,0-7521,Leaf,,,,,-0.196624473,58.25,
0,7522,0-7522,O2Sat,92.728569,0-9197,0-9198,0-9198,26.1129856,45.7989464,
0,7523,0-7523,ICULOS,125.0,0-9199,0-9200,0-9200,58.1714706,35.9891586,
0,7524,0-7524,HospAdmTime,-48.2299995,0-9201,0-9202,0-9202,20.6760254,104.915886,
0,7525,0-7525,SBP,104.0,0-9203,0-9204,0-9204,14.5320663,27.5788403,
0,7526,0-7526,HospAdmTime,-4.63000011,0-9205,0-9206,0-9206,155.067017,118.407684,
0,7527,0-7527,HospAdmTime,-0.0199999996,0-9207,0-9208,0-9208,29.2786522,9.80978966,
0,7528,0-7528,ICULOS,104.0,0-9209,0-9210,0-9210,5.54904175,109.809792,
0,7529,0-7529,HR,99.0,0-9211,0-9212,0-9212,12.8686867,12.8695784,
0,7530,0-7530,Leaf,,,,,-0.181395352,9.75,
0,7531,0-7531,ICULOS,60.0,0-9213,0-9214,0-9214,30.854084,31.7989464,
0,7532,0-7532,FiO2,0.501501441,0-9215,0-9216,0-9216,11.0048141,20.5298939,
0,7533,0-7533,Hgb,10.0531473,0-9217,0-9218,0-9218,42.7405853,34.0489464,
0,7534,0-7534,ICULOS,106.0,0-9219,0-9220,0-9220,14.0868988,88.5463104,
0,7535,0-7535,SBP,122.5,0-9221,0-9222,0-9222,49.548996,107.29631,
0,7536,0-7536,SBP,115.0,0-9223,0-9224,0-9224,15.9408569,19.0298939,
0,7537,0-7537,HospAdmTime,-16.1399994,0-9225,0-9226,0-9226,56.1713181,111.168526,
0,7538,0-7538,HR,101.189651,0-9227,0-9228,0-9228,74.7911377,55.6386299,
0,7539,0-7539,Leaf,,,,,-0.155555561,3.5,
0,7540,0-7540,MAP,65.5,0-9229,0-9230,0-9230,14.7662735,29.8587341,
0,7541,0-7541,SOFA,5.0,0-9231,0-9232,0-9232,58.3430405,52.817997,
0,7542,0-7542,Creatinine,1.45508575,0-9233,0-9234,0-9234,33.3841553,73.0190506,
0,7543,0-7543,ICULOS,117.0,0-9235,0-9236,0-9236,42.7537842,252.410614,
0,7544,0-7544,ICULOS,170.0,0-9237,0-9238,0-9238,49.345871,144.195786,
0,7545,0-7545,Leaf,,,,,0.172054708,24.0489464,
0,7546,0-7546,Leaf,,,,,-0.13333334,2.0,
0,7547,0-7547,Leaf,,,,,0.13902244,2.27989459,
0,7548,0-7548,Leaf,,,,,-0.181818187,10.0,
0,7549,0-7549,Leaf,,,,,-0.146666676,2.75,
0,7550,0-7550,Leaf,,,,,0.13902244,2.27989459,
0,7551,0-7551,Leaf,,,,,-0.175757572,7.25,
0,7552,0-7552,DBP,74.0,0-9239,0-9240,0-9240,37.2496338,43.1984177,
0,7553,0-7553,Leaf,,,,,-0.120000005,1.5,
0,7554,0-7554,Leaf,,,,,0.13902244,2.27989459,
0,7555,0-7555,Leaf,,,,,-0.111111119,1.25,
0,7556,0-7556,ICULOS,119.0,0-9241,0-9242,0-9242,1.62150574,44.0381012,
0,7557,0-7557,SBP,144.0,0-9243,0-9244,0-9244,8.99599838,33.1087341,
0,7558,0-7558,SBP,151.0,0-9245,0-9246,0-9246,18.5200806,13.5298948,
0,7559,0-7559,ICULOS,72.0,0-9247,0-9248,0-9248,22.8984108,20.9891567,
0,7560,0-7560,Leaf,,,,,0.189925,48.6277847,
0,7561,0-7561,SBP,107.5,0-9249,0-9250,0-9250,4.1627655,73.3370514,
0,7562,0-7562,O2Sat,95.0769196,0-9251,0-9252,0-9252,22.6824875,8.80978966,
0,7563,0-7563,Leaf,,,,,0.179905385,13.9293671,
0,7564,0-7564,O2Sat,98.0285721,0-9253,0-9254,0-9254,8.04593468,4.02989483,
0,7565,0-7565,Leaf,,,,,-0.120000005,1.5,
0,7566,0-7566,Leaf,,,,,0.173648447,14.1793671,
0,7567,0-7567,O2Sat,89.25,0-9255,0-9256,0-9256,18.4568443,6.80978918,
0,7568,0-7568,Leaf,,,,,0.179905385,13.9293671,
0,7569,0-7569,Leaf,,,,,0.164027423,4.55978918,
0,7570,0-7570,Leaf,,,,,0.0759272799,3.02989459,
0,7571,0-7571,PTT,44.4583664,0-9257,0-9258,0-9258,36.0312653,104.725677,
0,7572,0-7572,Leaf,,,,,-0.165217385,4.75,
0,7573,0-7573,Phosphate,3.29035711,0-9259,0-9260,0-9260,2.32122803,265.538391,
0,7574,0-7574,HCO3,24.313055,0-9261,0-9262,0-9262,18.2213364,15.3994732,
0,7575,0-7575,Leaf,,,,,0.13902244,2.27989459,
0,7576,0-7576,Leaf,,,,,-0.111111119,1.25,
0,7577,0-7577,DBP,62.0292702,0-9263,0-9264,0-9264,0.216110229,55.1576805,
0,7578,0-7578,Leaf,,,,,-0.127272725,1.75,
0,7579,0-7579,Leaf,,,,,0.0759272799,3.02989459,
0,7580,0-7580,Leaf,,,,,0.193656549,62.0571556,
0,7581,0-7581,HR,94.0,0-9265,0-9266,0-9266,22.8332424,33.8288422,
0,7582,0-7582,Leaf,,,,,-0.1875,15.0,
0,7583,0-7583,Calcium,7.3485055,0-9267,0-9268,0-9268,2.35548401,44.0381012,
0,7584,0-7584,Leaf,,,,,-0.163636371,4.5,
0,7585,0-7585,FiO2,0.527313769,0-9269,0-9270,0-9270,7.19271851,46.5298958,
0,7586,0-7586,Leaf,,,,,0.13902244,2.27989459,
0,7587,0-7587,HospAdmTime,-0.0199999996,0-9271,0-9272,0-9272,38.7959824,81.0571518,
0,7588,0-7588,Hct,32.0,0-9273,0-9274,0-9274,45.0758057,35.0896835,
0,7589,0-7589,Leaf,,,,,-0.111111119,1.25,
0,7590,0-7590,Leaf,,,,,0.13902244,2.27989459,
0,7591,0-7591,Leaf,,,,,-0.163636371,4.5,
0,7592,0-7592,Leaf,,,,,0.13902244,2.27989459,
0,7593,0-7593,O2Sat,97.0500031,0-9275,0-9276,0-9276,15.7038164,5.52989483,
0,7594,0-7594,ICULOS,212.0,0-9277,0-9278,0-9278,8.04405975,65.4674683,
0,7595,0-7595,Leaf,,,,,0.164027423,4.55978918,
0,7596,0-7596,Leaf,,,,,-0.111111119,1.25,
0,7597,0-7597,SBP,139.0,0-9279,0-9280,0-9280,6.80813026,3.27989459,
0,7598,0-7598,Leaf,,,,,0.152036548,7.33968353,
0,7599,0-7599,Leaf,,,,,-0.100000001,1.0,
0,7600,0-7600,O2Sat,98.0285721,0-9281,0-9282,0-9282,2.72281265,15.6793671,
0,7601,0-7601,Leaf,,,,,-0.155555561,3.5,
0,7602,0-7602,Leaf,,,,,0.13902244,2.27989459,
0,7603,0-7603,HospAdmTime,-273.220001,0-9283,0-9284,0-9284,22.2335587,8.05978966,
0,7604,0-7604,FiO2,0.477680415,0-9285,0-9286,0-9286,1.73803711,62.9674683,
0,7605,0-7605,FiO2,0.515957892,0-9287,0-9288,0-9288,20.9263229,19.6793671,
0,7606,0-7606,Leaf,,,,,-0.191752583,23.25,
0,7607,0-7607,SaO2,92.33535,0-9289,0-9290,0-9290,16.9232788,43.5082092,
0,7608,0-7608,HR,82.0,0-9291,0-9292,0-9292,48.8263779,53.1984177,
0,7609,0-7609,HospAdmTime,-358.950012,0-9293,0-9294,0-9294,20.0837212,35.1087341,
0,7610,0-7610,Leaf,,,,,-0.157894745,3.75,
0,7611,0-7611,ICULOS,45.0,0-9295,0-9296,0-9296,152.006134,167.728317,
0,7612,0-7612,HR,75.5,0-9297,0-9298,0-9298,41.242981,22.7391567,
0,7613,0-7613,Leaf,,,,,-0.138461545,2.25,
0,7614,0-7614,Leaf,,,,,0.133991107,5.05978918,
0,7615,0-7615,TroponinI,0.0829999968,0-9299,0-9300,0-9300,28.6560669,187.339691,
0,7616,0-7616,ICULOS,7.0,0-9301,0-9302,0-9302,60.335392,44.1494713,
0,7617,0-7617,SBP,84.5,0-9303,0-9304,0-9304,6.80813026,3.27989459,
0,7618,0-7618,Leaf,,,,,0.183870286,11.3994732,
0,7619,0-7619,ICULOS,21.0,0-9305,0-9306,0-9306,31.1615143,18.1793671,
0,7620,0-7620,HospAdmTime,-198.789993,0-9307,0-9308,0-9308,2.99266815,26.3288403,
0,7621,0-7621,Leaf,,,,,-0.167999998,5.25,
0,7622,0-7622,Leaf,,,,,0.115011625,2.52989459,
0,7623,0-7623,HospAdmTime,-121.75,0-9309,0-9310,0-9310,31.7591801,14.0896835,
0,7624,0-7624,HospAdmTime,-97.8700027,0-9311,0-9312,0-9312,32.9881058,30.0788403,
0,7625,0-7625,HospAdmTime,-248.520004,0-9313,0-9314,0-9314,29.2699089,43.4185257,
0,7626,0-7626,FiO2,0.484088242,0-9315,0-9316,0-9316,1.52041626,57.4674683,
0,7627,0-7627,Leaf,,,,,-0.175757572,7.25,
0,7628,0-7628,HR,80.0,0-9317,0-9318,0-9318,26.7561035,20.4592628,
0,7629,0-7629,Leaf,,,,,-0.160000011,4.0,
0,7630,0-7630,Leaf,,,,,0.162333727,9.61957836,
0,7631,0-7631,Lactate,2.57699609,0-9319,0-9320,0-9320,30.1221085,31.3288403,
0,7632,0-7632,Leaf,,,,,-0.169230774,5.5,
0,7633,0-7633,MAP,90.5,0-9321,0-9322,0-9322,47.2059708,18.9293671,
0,7634,0-7634,DBP,90.0,0-9323,0-9324,0-9324,19.6322021,119.089684,
0,7635,0-7635,O2Sat,95.5740738,0-9325,0-9326,0-9326,18.3344269,74.3071518,
0,7636,0-7636,Leaf,,,,,-0.155555561,3.5,
0,7637,0-7637,Leaf,,,,,-0.155555561,3.5,
0,7638,0-7638,Leaf,,,,,0.0941769406,2.77989459,
0,7639,0-7639,Leaf,,,,,-0.13333334,2.0,
0,7640,0-7640,HospAdmTime,-73.4199982,0-9327,0-9328,0-9328,10.5336609,108.255569,
0,7641,0-7641,Leaf,,,,,-0.120000005,1.5,
0,7642,0-7642,Leaf,,,,,0.13902244,2.27989459,
0,7643,0-7643,HCO3,24.0260639,0-9329,0-9330,0-9330,15.1461792,34.4185257,
0,7644,0-7644,SBP,135.0,0-9331,0-9332,0-9332,14.5053444,7.27989483,
0,7645,0-7645,O2Sat,97.0500031,0-9333,0-9334,0-9334,17.3216133,14.6195784,
0,7646,0-7646,FiO2,0.524778247,0-9335,0-9336,0-9336,18.851738,38.5298958,
0,7647,0-7647,Leaf,,,,,-0.198357284,120.75,
0,7648,0-7648,Leaf,,,,,0.115011625,2.52989459,
0,7649,0-7649,Leaf,,,,,0.174488768,6.83968353,
0,7650,0-7650,Leaf,,,,,-0.100000001,1.0,
0,7651,0-7651,HCO3,23.9590912,0-9337,0-9338,0-9338,35.883255,180.424103,
0,7652,0-7652,AST,295.957153,0-9339,0-9340,0-9340,64.0521545,30.3695793,
0,7653,0-7653,Leaf,,,,,-0.194285721,34.0,
0,7654,0-7654,SBP,103.0,0-9341,0-9342,0-9342,25.6179638,9.58968353,
0,7655,0-7655,HCO3,23.5627003,0-9343,0-9344,0-9344,9.23147011,5.55978918,
0,7656,0-7656,Leaf,,,,,0.188795015,34.6984177,
0,7657,0-7657,Leaf,,,,,-0.150000006,3.0,
0,7658,0-7658,Alkalinephos,93.7894745,0-9345,0-9346,0-9346,23.8972015,137.464828,
0,7659,0-7659,O2Sat,94.1666641,0-9347,0-9348,0-9348,11.2332439,11.3695784,
0,7660,0-7660,Leaf,,,,,-0.180487797,9.25,
0,7661,0-7661,FiO2,0.501501441,0-9349,0-9350,0-9350,4.2727356,31.6087341,
0,7662,0-7662,HospAdmTime,-42.4900017,0-9351,0-9352,0-9352,17.7412701,9.77989483,
0,7663,0-7663,SBP,97.0,0-9353,0-9354,0-9354,44.1221504,14.8097897,
0,7664,0-7664,SBP,114.5,0-9355,0-9356,0-9356,11.6640663,30.3288403,
0,7665,0-7665,HospAdmTime,-376.980011,0-9357,0-9358,0-9358,8.78503418,41.7582092,
0,7666,0-7666,Leaf,,,,,-0.100000001,1.0,
0,7667,0-7667,Leaf,,,,,0.13902244,2.27989459,
0,7668,0-7668,Leaf,,,,,-0.100000001,1.0,
0,7669,0-7669,Lactate,2.27205563,0-9359,0-9360,0-9360,26.2489166,89.4267349,
0,7670,0-7670,Bilirubin_total,2.22297287,0-9361,0-9362,0-9362,5.10653687,90.885994,
0,7671,0-7671,Leaf,,,,,-0.178378388,8.25,
0,7672,0-7672,HospAdmTime,-358.950012,0-9363,0-9364,0-9364,32.0260582,14.1195784,
0,7673,0-7673,MAP,68.3300018,0-9365,0-9366,0-9366,13.4832726,18.2092628,
0,7674,0-7674,Leaf,,,,,-0.13333334,2.0,
0,7675,0-7675,Leaf,,,,,-0.163636371,4.5,
0,7676,0-7676,SaO2,96.3329926,0-9367,0-9368,0-9368,31.8415222,59.9375763,
0,7677,0-7677,Leaf,,,,,-0.186666667,14.0,
0,7678,0-7678,FiO2,0.521538436,0-9369,0-9370,0-9370,10.5581779,10.3695784,
0,7679,0-7679,Leaf,,,,,-0.127272725,1.75,
0,7680,0-7680,Leaf,,,,,0.13902244,2.27989459,
0,7681,0-7681,Leaf,,,,,-0.100000001,1.0,
0,7682,0-7682,Leaf,,,,,0.13902244,2.27989459,
0,7683,0-7683,Leaf,,,,,-0.167999998,5.25,
0,7684,0-7684,HospAdmTime,-168.869995,0-9371,0-9372,0-9372,22.7102051,79.7473679,
0,7685,0-7685,Leaf,,,,,-0.127272725,1.75,
0,7686,0-7686,Leaf,,,,,0.152036548,7.33968353,
0,7687,0-7687,Leaf,,,,,-0.142857149,2.5,
0,7688,0-7688,Potassium,3.84875011,0-9373,0-9374,0-9374,14.4594727,209.80188,
0,7689,0-7689,Leaf,,,,,-0.160000011,4.0,
0,7690,0-7690,Leaf,,,,,0.148363024,4.80978918,
0,7691,0-7691,Leaf,,,,,0.133991107,5.05978918,
0,7692,0-7692,Leaf,,,,,-0.183333337,11.0,
0,7693,0-7693,Leaf,,,,,0.183870286,11.3994732,
0,7694,0-7694,Leaf,,,,,-0.120000005,1.5,
0,7695,0-7695,Alkalinephos,90.0555573,0-9375,0-9376,0-9376,55.2921371,31.4891567,
0,7696,0-7696,HR,91.0,0-9377,0-9378,0-9378,19.6837921,72.0870514,
0,7697,0-7697,Leaf,,,,,0.180236325,9.11957836,
0,7698,0-7698,Leaf,,,,,-0.100000001,1.0,
0,7699,0-7699,Leaf,,,,,0.13902244,2.27989459,
0,7700,0-7700,Leaf,,,,,-0.120000005,1.5,
0,7701,0-7701,Leaf,,,,,-0.127272725,1.75,
0,7702,0-7702,O2Sat,99.0769196,0-9379,0-9380,0-9380,0.801944733,16.9592628,
0,7703,0-7703,O2Sat,99.0769196,0-9381,0-9382,0-9382,11.4227676,33.3587341,
0,7704,0-7704,Leaf,,,,,-0.150000006,3.0,
0,7705,0-7705,Leaf,,,,,-0.192307696,25.0,
0,7706,0-7706,Leaf,,,,,0.13902244,2.27989459,
0,7707,0-7707,HospAdmTime,-3.61999989,0-9383,0-9384,0-9384,56.734642,148.516418,
0,7708,0-7708,Leaf,,,,,-0.188571438,16.5,
0,7709,0-7709,SBP,135.5,0-9385,0-9386,0-9386,36.4860039,30.8695793,
0,7710,0-7710,Bilirubin_total,1.40942621,0-9387,0-9388,0-9388,31.1702766,61.8478928,
0,7711,0-7711,Leaf,,,,,-0.13333334,2.0,
0,7712,0-7712,DBP,54.1146622,0-9389,0-9390,0-9390,0.928977966,31.3886299,
0,7713,0-7713,Leaf,,,,,0.0759272799,3.02989459,
0,7714,0-7714,Leaf,,,,,0.19159627,22.7989464,
0,7715,0-7715,Leaf,,,,,0.0759272799,3.02989459,
0,7716,0-7716,Leaf,,,,,0.186375439,13.6793671,
0,7717,0-7717,Leaf,,,,,-0.111111119,1.25,
0,7718,0-7718,Leaf,,,,,0.13902244,2.27989459,
0,7719,0-7719,ICULOS,13.0,0-9391,0-9392,0-9392,12.5860291,38.4185257,
0,7720,0-7720,Leaf,,,,,-0.157894745,3.75,
0,7721,0-7721,DBP,45.0,0-9393,0-9394,0-9394,31.0166531,27.0896835,
0,7722,0-7722,HR,82.5,0-9395,0-9396,0-9396,14.8247881,12.1195784,
0,7723,0-7723,SBP,92.0,0-9397,0-9398,0-9398,10.0074463,84.779892,
0,7724,0-7724,HR,77.5,0-9399,0-9400,0-9400,11.6131134,4.27989483,
0,7725,0-7725,Leaf,,,,,-0.163636371,4.5,
0,7726,0-7726,HospAdmTime,-5.0,0-9401,0-9402,0-9402,17.4040756,31.3587341,
0,7727,0-7727,Leaf,,,,,-0.138461545,2.25,
0,7728,0-7728,Leaf,,,,,0.176283598,11.6494732,
0,7729,0-7729,DBP,60.8424721,0-9403,0-9404,0-9404,1.48044586,35.1984177,
0,7730,0-7730,Leaf,,,,,0.0759272799,3.02989459,
0,7731,0-7731,SBP,98.0,0-9405,0-9406,0-9406,11.2497377,8.58968353,
0,7732,0-7732,Leaf,,,,,-0.150000006,3.0,
0,7733,0-7733,Leaf,,,,,0.186375439,13.6793671,
0,7734,0-7734,Leaf,,,,,-0.127272725,1.75,
0,7735,0-7735,Leaf,,,,,0.181833908,21.0190506,
0,7736,0-7736,Leaf,,,,,-0.184,11.5,
0,7737,0-7737,HR,89.0,0-9407,0-9408,0-9408,4.52653503,27.8288403,
0,7738,0-7738,Leaf,,,,,-0.127272725,1.75,
0,7739,0-7739,MAP,67.0,0-9409,0-9410,0-9410,22.170372,18.7092628,
0,7740,0-7740,HospAdmTime,-3.44000006,0-9411,0-9412,0-9412,53.8471146,72.3886261,
0,7741,0-7741,Leaf,,,,,-0.186440691,13.75,
0,7742,0-7742,ICULOS,8.0,0-9413,0-9414,0-9414,25.9245529,31.7989464,
0,7743,0-7743,PaCO2,41.9037476,0-9415,0-9416,0-9416,22.2335587,8.05978966,
0,7744,0-7744,DBP,44.0,0-9417,0-9418,0-9418,13.9629211,77.5896835,
0,7745,0-7745,Leaf,,,,,-0.150000006,3.0,
0,7746,0-7746,ICULOS,14.0,0-9419,0-9420,0-9420,8.01849556,16.9293671,
0,7747,0-7747,Leaf,,,,,0.13902244,2.27989459,
0,7748,0-7748,Leaf,,,,,-0.184905663,12.25,
0,7749,0-7749,HR,67.0,0-9421,0-9422,0-9422,32.6220551,76.6195755,
0,7750,0-7750,ICULOS,11.0,0-9423,0-9424,0-9424,28.7098503,76.8288422,
0,7751,0-7751,Leaf,,,,,-0.196444437,55.25,
0,7752,0-7752,SBP,152.0,0-9425,0-9426,0-9426,14.8856163,6.27989483,
0,7753,0-7753,Leaf,,,,,0.13902244,2.27989459,
0,7754,0-7754,Leaf,,,,,-0.111111119,1.25,
0,7755,0-7755,Leaf,,,,,0.152036548,7.33968353,
0,7756,0-7756,SBP,163.0,0-9427,0-9428,0-9428,14.2591934,5.02989483,
0,7757,0-7757,Leaf,,,,,-0.120000005,1.5,
0,7758,0-7758,Leaf,,,,,0.0941769406,2.77989459,
0,7759,0-7759,Leaf,,,,,-0.173333332,6.5,
